Time(year-month-day h:m:s),Wind speed at height of 10 meters (m/s),Wind direction at height of 10 meters (˚),Wind speed at height of 30 meters (m/s),Wind direction at height of 30 meters (˚),Wind speed at height of 50 meters (m/s),Wind direction at height of 50 meters (˚),Wind speed - at the height of wheel hub(m/s),Wind speed - at the height of wheel hub (˚),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2020-01-09 08:30:00,0.0,0.6562925170068027,0.0,353.587,0.785,0.0,1.229,27.867,0.35457875457875454,0.8580858085808529,0.43470353996174715,0.28
2020-01-09 08:45:00,0.1167586144523831,0.7027579365079365,0.027,355.109,0.0,0.0,0.0,28.0,0.36059654631083193,0.871287128712865,0.4438121217822092,0.31
2020-01-09 09:00:00,0.035452654427059783,0.7159863945578231,0.0,355.231,0.0,0.0,0.863,28.067,0.3473050758765044,0.8954455445544482,0.44464302511522913,0.26
2020-01-09 09:15:00,0.10165506014289591,0.6630753968253968,0.0,354.952,0.96,115.8,2.921,125.7,0.32810047095761374,0.8547854785478535,0.45033392907534575,0.21
2020-01-09 09:30:00,0.16595821651442524,0.5955215419501133,0.493,193.029,2.219,151.7,3.549,134.133,0.32721088435374146,0.9317491749174849,0.46714012479227407,0.14
2020-01-09 09:45:00,0.14922673419553223,0.5292148526077097,1.694,145.313,3.107,138.6,3.269,116.667,0.35457875457875454,0.9306930693069262,0.45417489731288996,0.1
2020-01-09 10:00:00,0.1963462060233336,0.5265504535147392,2.374,141.165,2.585,119.6,2.896,113.833,0.4092098377812663,0.884488448844877,0.43109773304486876,0.14
2020-01-09 10:15:00,0.2116306412227548,0.5139824263038548,2.624,137.16,2.594,122.0,3.121,114.0,0.4416535845107273,0.8954455445544482,0.38829837268366096,0.11
2020-01-09 10:30:00,0.2671610744324862,0.5218253968253967,2.659,136.485,2.624,117.267,2.842,106.867,0.45651491365777075,0.9416501650164975,0.3474900448374252,0.07
2020-01-09 10:45:00,0.2866057701003889,0.5409098639455783,2.704,139.665,2.612,121.033,2.933,106.767,0.4442700156985871,0.9196039603960315,0.33093468786254043,0.18
2020-01-09 11:00:00,0.18983449398571042,0.5685742630385487,1.349,139.532,1.959,123.1,2.61,103.733,0.48859236002093137,0.8700990099009829,0.31320352428432574,0.31
2020-01-09 11:15:00,0.0117572578457086,0.49850623582766435,0.053,116.3,1.906,90.267,2.525,85.0,0.626007326007326,0.8799999999999955,0.27190919637538025,0.29
2020-01-09 11:30:00,0.042145247354616985,0.6532086167800454,0.47,35.046,0.482,75.892,0.285,84.9,0.5316064887493458,0.9581518151815089,0.2593672592731947,0.25
2020-01-09 11:45:00,0.134484941665913,0.12890589569160998,0.873,42.33,1.32,58.233,1.653,71.867,0.5281004709576138,0.8921452145214488,0.26438403411406886,0.24
2020-01-09 12:00:00,0.07199059419372343,0.10299886621315194,0.276,42.102,0.549,61.967,1.203,87.2,0.5530088958660386,0.8822442244224362,0.25099551625748595,0.25
2020-01-09 12:15:00,0.14325766482771096,0.15340702947845805,1.053,55.262,1.65,66.767,1.774,74.833,0.5732600732600732,0.8733993399339823,0.23937854701658667,0.25
2020-01-09 12:30:00,0.09387718187573482,0.26015589569160996,0.547,93.453,1.33,105.867,1.67,100.767,0.612349555206698,0.8481848184818404,0.23193177186216407,0.26
2020-01-09 12:45:00,0.16613909740435923,0.21262471655328796,1.663,68.96,2.077,81.267,2.315,79.733,0.633804290947148,0.8822442244224362,0.20601699432477338,0.29
2020-01-09 13:00:00,0.20873654698381114,0.16031746031746033,2.127,57.384,2.374,70.3,2.531,66.033,0.6547880690737833,0.8601980198019703,0.18577744332612178,0.2
2020-01-09 13:15:00,0.2569413041512164,0.24333900226757368,2.918,81.795,2.95,85.967,3.066,82.467,0.6337519623233908,0.8756435643564231,0.20945034960649667,0.2
2020-01-09 13:30:00,0.29456452925748394,0.2123781179138322,3.387,70.244,3.615,75.7,3.628,71.7,0.66436420722135,0.9174917491749142,0.2117862853917788,0.57
2020-01-09 13:45:00,0.252238401012933,0.21702097505668932,2.714,74.667,2.792,83.833,3.088,78.5,0.6608581894296179,0.8799999999999955,0.21521964067350208,0.28
2020-01-09 14:00:00,0.2966446594917247,0.17224773242630384,3.106,54.7,2.957,62.533,2.9,59.267,0.6591313448456305,0.8910891089108759,0.21906060891104628,0.67
2020-01-09 14:15:00,0.260016279280094,0.1687471655328798,3.096,52.266,2.909,61.0,3.319,57.333,0.6460491889063318,0.8459405940593996,0.23795190167121305,0.97
2020-01-09 14:30:00,0.27828524916342584,0.16223356009070294,3.072,50.577,3.144,51.267,3.242,47.133,0.6547880690737833,0.8469966996699583,0.23619603047690718,2.08
2020-01-09 14:45:00,0.30116668174007416,0.14711451247165533,3.48,45.855,3.73,52.067,3.748,50.9,0.641025641025641,0.8700990099009829,0.2408051923619603,2.27
2020-01-09 15:00:00,0.2705978113412318,0.174968820861678,2.733,49.638,2.798,56.7,2.849,53.767,0.6307692307692307,0.8601980198019703,0.2566864202176026,2.37
2020-01-09 15:15:00,0.3074975128877634,0.11913265306122449,3.35,37.337,3.541,40.5,3.605,40.867,0.6082155939298797,0.9009900990099027,0.2678957765026808,2.15
2020-01-09 15:30:00,0.28262639052184135,0.1095578231292517,2.982,34.021,3.043,41.833,3.382,42.133,0.601360544217687,0.863498349834984,0.2814410685730411,1.66
2020-01-09 15:45:00,0.27340146513520847,0.11774943310657597,3.186,37.38,3.224,42.533,3.293,39.267,0.6167974882260596,0.8535973597359572,0.2861129401436052,1.06
2020-01-09 16:00:00,0.20050646649181514,0.13636054421768706,1.966,45.122,2.087,51.5,2.463,52.1,0.5967032967032967,0.8799999999999955,0.2869595208980027,0.15
2020-01-09 16:15:00,0.21877543637514696,0.1579705215419501,2.442,49.942,2.746,51.867,2.96,48.4,0.5949764521193093,0.9031023102310201,0.28427868184241056,0.1
2020-01-09 16:30:00,0.17002803653793974,0.15184807256235827,1.807,49.064,2.015,53.7,2.156,50.467,0.6157509157509158,0.8448844884488267,0.28561126265951775,0.13
2020-01-09 16:45:00,0.1982454553676404,0.21071428571428572,2.15,63.639,2.411,69.2,2.399,68.0,0.608320251177394,0.8448844884488267,0.28561126265951775,0.31
2020-01-09 17:00:00,0.18296102016821922,0.2690844671201814,1.824,78.71,1.99,80.167,2.258,70.633,0.5931972789115646,0.8349834983498283,0.2953155864923337,0.27
2020-01-09 17:15:00,0.19417563534412588,0.23534580498866214,2.063,77.862,2.154,83.433,2.344,76.267,0.5853479853479853,0.9669966996699628,0.30752829774558677,0.27
2020-01-09 17:30:00,0.08347653070453107,0.21079081632653063,0.78,72.983,1.116,72.633,1.492,73.5,0.5602825745682888,0.8822442244224362,0.32742294547392836,0.24
2020-01-09 17:45:00,0.13023424075246448,0.19640022675736962,0.893,66.291,1.163,68.0,1.532,66.0,0.573731030873888,0.9064026402640195,0.3468159157181827,0.25
2020-01-09 18:00:00,0.14669440173645654,0.17614229024943312,1.253,55.931,1.511,67.567,1.785,65.9,0.5540554683411826,0.8558415841584122,0.3632144984792901,0.25
2020-01-09 18:15:00,0.15899430225196706,0.1714937641723356,1.705,56.067,1.922,62.0,2.093,66.067,0.5351125065410779,0.8932013201319933,0.3799266296679522,0.24
2020-01-09 18:30:00,0.17436917789635523,0.20691609977324263,1.873,65.061,2.056,71.767,2.269,68.0,0.5289900575614861,0.8899009900989938,0.39883359984949673,0.24
2020-01-09 18:45:00,0.21750927014560908,0.22854308390022673,2.451,72.237,2.48,75.867,2.548,67.8,0.5253270538984824,0.8766996699669818,0.4105289561972847,0.2
2020-01-09 19:00:00,0.3130143800307497,0.26952097505668937,3.61,81.386,3.62,86.733,3.614,76.667,0.49853479853479843,0.9350495049504843,0.41890069921299344,0.09
2020-01-09 19:15:00,0.24979650899882427,0.2767488662131519,3.134,92.198,3.111,94.933,3.144,90.567,0.48634222919937203,0.8899009900989938,0.4351111529175681,0.31
2020-01-09 19:30:00,0.18558379307226192,0.3276643990929705,2.788,101.577,2.719,105.667,2.544,101.0,0.48006279434850857,0.8349834983498283,0.44180541184585953,0.25
2020-01-09 19:45:00,0.15248259021434385,0.31821712018140585,1.932,104.208,2.004,102.567,2.096,102.0,0.47917320774463623,0.849240924092399,0.4530147681309379,0.24
2020-01-09 20:00:00,0.0914352898616261,0.32936507936507936,1.474,104.256,1.746,99.267,1.873,102.033,0.46959706959706954,0.8766996699669818,0.4623741886934437,0.24
2020-01-09 20:15:00,0.0,0.32936507936507936,0.433,101.875,1.414,84.267,1.772,86.867,0.4573521716378859,0.8855445544554357,0.4697268993195999,0.24
2020-01-09 20:30:00,0.0,0.099328231292517,0.374,59.15,0.874,71.0,1.521,71.8,0.42140240711669286,0.8481848184818404,0.49631580597623304,0.26
2020-01-09 20:45:00,0.0,0.0993764172335601,0.0,59.113,0.0,71.0,0.0,71.767,0.4268445839874411,0.8514851485148398,0.521744583450914,0.26
2020-01-09 21:00:00,0.030297549063941394,0.21617630385487527,0.0,59.128,0.0,71.0,0.0,71.867,0.38367346938775504,0.8745874587458644,0.5357915530053617,0.26
2020-01-09 21:15:00,0.0,0.6013236961451247,0.0,59.154,0.0,71.0,0.0,71.867,0.41486132914704343,0.8733993399339823,0.5377982629417114,0.25
2020-01-09 21:30:00,0.07425160531789815,0.7321995464852608,0.0,59.123,0.0,71.183,0.0,72.0,0.42030350601779165,0.8943894389438753,0.5367949079735366,0.25
2020-01-09 21:45:00,0.12544089716921406,0.7396626984126984,0.216,174.399,0.0,71.192,0.0,72.0,0.4261643118785975,0.884488448844877,0.5195654218794092,0.24
2020-01-09 22:00:00,0.025594645925657952,0.7606207482993197,0.0,316.91,0.0,71.217,0.0,71.867,0.42140240711669286,0.7931353135313515,0.5275922616248079,0.26
2020-01-09 22:15:00,0.13665551234512072,0.730498866213152,0.286,307.023,0.17,71.658,0.192,71.867,0.42030350601779165,0.8205940594059342,0.5346157464020318,0.26
2020-01-09 22:30:00,0.1973410509179705,0.7747165532879818,1.525,306.998,1.105,248.283,0.843,72.0,0.42663526949241226,0.9152475247524592,0.5185620669112344,0.26
2020-01-09 22:45:00,0.17843899791986975,0.7674036281179138,0.858,306.974,0.07,248.417,0.795,72.0,0.4384092098377812,0.9526072607260687,0.5080268397453988,0.26
2020-01-09 23:00:00,0.21380121190196252,0.7504903628117915,1.785,292.923,1.633,256.533,1.788,186.342,0.42250130821559384,0.9328052805280436,0.5122127112532531,0.32
2020-01-09 23:15:00,0.2930270416930451,0.7243962585034014,2.776,272.792,2.681,258.917,2.616,258.5,0.43338566195709044,0.8667986798679834,0.47960367478757093,0.26
2020-01-09 23:30:00,0.26915076422175993,0.6937074829931973,2.937,260.85,2.655,260.067,2.756,259.967,0.4159602302459444,0.8162376237623619,0.49749161257956287,0.28
2020-01-09 23:45:00,0.25594645925657955,0.6767205215419502,1.563,260.583,1.813,260.133,1.952,268.833,0.4021978021978021,0.871287128712865,0.5081992913805536,0.25
2020-01-10 00:00:00,0.2828072714117753,0.6629251700680272,2.435,254.487,1.925,260.0,2.136,269.0,0.4246467817896389,0.8568976897689708,0.49264728937384383,0.26
2020-01-10 00:15:00,0.18983449398571042,0.6792517006802721,1.812,263.092,1.42,274.0,1.509,269.0,0.42140240711669286,0.8833003300329949,0.4969899350954755,0.25
2020-01-10 00:30:00,0.2082843447589762,0.6784778911564625,1.73,275.596,1.616,288.0,1.629,268.033,0.4235478806907378,0.8954455445544482,0.5060985169159377,0.25
2020-01-10 00:45:00,0.2597449579451931,0.7083333333333334,2.693,279.132,2.35,301.4,2.256,302.433,0.436211407639979,0.8998019801980064,0.4971623867306305,0.23
2020-01-10 01:00:00,0.2761146784842181,0.7068792517006802,3.308,277.65,3.084,290.033,2.969,290.567,0.44123495552066977,0.909702970297019,0.5015050324522622,0.18
2020-01-10 01:15:00,0.26236773084923576,0.7571428571428571,2.905,288.657,2.598,298.633,2.618,300.0,0.4425431711145997,0.884488448844877,0.49841658044084913,0.18
2020-01-10 01:30:00,0.2739441078050104,0.7873214285714285,2.585,300.402,2.733,307.767,2.774,313.0,0.47221350078492935,0.884488448844877,0.4803561910137021,0.24
2020-01-10 01:45:00,0.28371167586144524,0.73078231292517,2.723,279.311,2.678,288.4,2.409,294.0,0.4634746206174777,0.8899009900989938,0.4767503840968237,0.26
2020-01-10 02:00:00,0.30785927466763136,0.713812358276644,3.65,268.806,3.17,279.167,2.766,291.9,0.45473574045002607,0.8271947194719331,0.48110870723983323,0.2
2020-01-10 02:15:00,0.2741249886949444,0.7558390022675737,2.892,275.001,3.046,279.167,3.13,275.267,0.45562532705389847,0.8943894389438753,0.4833662559182266,0.12
2020-01-10 02:30:00,0.23641132314370986,0.7484892290249433,2.755,275.101,2.837,288.267,3.144,280.0,0.4730507587650445,0.8888448844884493,0.4670617376853855,0.24
2020-01-10 02:45:00,0.21913719815501492,0.776077097505669,1.93,286.965,2.157,294.0,2.594,291.0,0.45128205128205123,0.8370957095709457,0.48327219138996014,0.3
2020-01-10 03:00:00,0.2991769919508004,0.7060657596371882,2.847,266.871,2.616,282.0,2.672,290.8,0.4573521716378859,0.8591419141914116,0.48728561126265957,0.21
2020-01-10 03:15:00,0.29772994483132853,0.6958248299319728,2.958,265.657,2.848,280.033,3.101,283.0,0.4730507587650445,0.8040924092409085,0.478255416549086,0.17
2020-01-10 03:30:00,0.2664375508727503,0.6965221088435374,3.068,266.739,2.876,280.067,2.794,282.767,0.45824175824175817,0.8172937293729348,0.4855297400683536,0.22
2020-01-10 03:45:00,0.25486117391697566,0.7667800453514738,2.757,280.656,2.684,288.067,2.863,289.467,0.45211930926216637,0.8679867986798655,0.4928040635876211,0.27
2020-01-10 04:00:00,0.1712942027674776,0.6790447845804989,1.539,282.955,1.699,302.0,2.086,291.0,0.47132391418105696,0.8888448844884493,0.4842755463581351,0.27
2020-01-10 04:15:00,0.16812878719363297,0.6710119047619048,0.73,282.956,1.137,302.0,1.704,291.067,0.46520146520146516,0.86904290429041,0.4928040635876211,0.26
2020-01-10 04:30:00,0.16423984806005246,0.6607142857142857,0.0,281.543,0.0,302.067,0.675,291.067,0.46781789638932486,0.8811881188118775,0.49365064434201866,0.26
2020-01-10 04:45:00,0.1252600162792801,0.7476955782312924,0.493,282.624,0.668,302.1,1.41,291.133,0.47744636316064887,0.8799999999999955,0.48344464302511514,0.26
2020-01-10 05:00:00,0.10075065569322601,0.6615646258503401,0.0,283.015,0.0,302.0,0.423,291.0,0.47394034536891677,0.9031023102310201,0.47441444831154167,0.26
2020-01-10 05:15:00,0.0,0.6527777777777778,0.0,282.932,0.0,302.0,0.0,291.067,0.48178963893249604,0.8535973597359572,0.4852789013263099,0.27
2020-01-10 05:30:00,0.12878719363299265,0.6141354875283447,0.0,283.035,0.0,302.067,0.0,290.933,0.46959706959706954,0.8987458745874477,0.48946477283416423,0.26
2020-01-10 05:45:00,0.13204304965180427,0.607672902494331,0.0,283.008,0.0,302.0,0.0,290.9,0.4866562009419152,0.9009900990099027,0.4792587715172608,0.26
2020-01-10 06:00:00,0.2194989599348829,0.6247165532879818,1.962,218.087,2.131,221.033,2.019,221.067,0.45996860282574564,0.849240924092399,0.4882889662308344,0.25
2020-01-10 06:15:00,0.14370986705254588,0.6355442176870748,0.836,216.566,0.667,221.167,0.689,221.0,0.4953950811093668,0.8459405940593996,0.47491612579562914,0.24
2020-01-10 06:30:00,0.17192728588224654,0.6486026077097505,0.0,217.031,0.0,223.033,0.0,221.067,0.5069597069597069,0.8547854785478535,0.4585332204558994,0.24
2020-01-10 06:45:00,0.21362033101202857,0.650907029478458,0.973,217.298,1.221,222.933,1.559,221.0,0.48806907378335945,0.9427062706270419,0.4630483178126862,0.25
2020-01-10 07:00:00,0.27204485846070364,0.656142290249433,1.822,219.484,1.735,222.833,1.886,221.067,0.4866562009419152,0.8481848184818404,0.4538456714639576,0.26
2020-01-10 07:15:00,0.22709595731210996,0.6856575963718821,1.895,238.482,2.024,240.0,2.08,224.9,0.46436420722135,0.9130033003300326,0.46204496284451135,0.25
2020-01-10 07:30:00,0.2646287419734105,0.6449348072562358,1.076,245.996,1.612,243.8,2.273,240.033,0.45562532705389847,0.86904290429041,0.4595365754240742,0.24
2020-01-10 07:45:00,0.11467848421814235,0.6640221088435374,0.236,254.552,0.0,246.9,0.0,239.9,0.47828362114076395,0.8601980198019703,0.4568557363684821,0.24
2020-01-10 08:00:00,0.03635705887672967,0.6805924036281179,0.164,274.942,0.196,228.467,1.245,265.967,0.46870748299319726,0.8591419141914116,0.46721851189916286,0.25
2020-01-10 08:15:00,0.0,0.20464852607709752,0.0,14.03,1.423,14.0,1.697,25.0,0.48529565672422814,0.9185478547854586,0.46019502712193894,0.27
2020-01-10 08:30:00,0.012661662295378493,0.17890589569160997,0.22,14.029,0.755,14.0,1.603,18.467,0.5012035583464154,0.8448844884488267,0.49365064434201866,0.26
2020-01-10 08:45:00,0.045039341593560635,0.856952947845805,0.0,14.027,0.0,0.0,0.823,10.1,0.46781789638932486,0.9130033003300326,0.6316119524660584,0.26
2020-01-10 09:00:00,0.12128063670073255,0.7279280045351474,0.0,0.0,0.0,0.268,0.373,10.1,0.436996336996337,0.8855445544554357,0.7459944188379894,0.26
2020-01-10 09:15:00,0.11666817400741611,0.6669501133786848,0.0,0.0,0.0,0.133,0.178,42.8,0.45211930926216637,0.8811881188118775,0.8371272693067444,0.25
2020-01-10 09:30:00,0.13964004702903138,0.623015873015873,0.0,0.0,0.0,0.0,0.986,314.2,0.43992673992673986,0.9372937293729251,0.882105791239457,0.24
2020-01-10 09:45:00,0.19110066021524824,0.6239597505668935,0.0,14.163,0.17,237.033,1.215,225.367,0.45473574045002607,0.9279207920791919,0.8980026965164769,0.25
2020-01-10 10:00:00,0.18395586506285608,0.6242431972789115,0.0,212.576,0.0,237.0,0.658,198.167,0.45039246467817884,0.8998019801980064,0.9076913429279152,0.26
2020-01-10 10:15:00,0.15808989780229718,0.6129053287981859,0.849,212.455,0.21,237.033,0.928,175.0,0.4765567765567765,0.8640264026402491,0.9043520521744584,0.28
2020-01-10 10:30:00,0.18513159084742697,0.6039314058956916,1.421,212.536,1.185,219.0,1.115,176.0,0.46609105180533744,0.8205940594059342,0.8822782428746119,0.28
2020-01-10 10:45:00,0.23306502667993126,0.558937074829932,1.49,212.453,1.556,212.9,1.255,176.2,0.49560439560439556,0.8932013201319933,0.8543567554008717,0.26
2020-01-10 11:00:00,0.2372252871484128,0.5599007936507936,1.938,210.124,1.917,212.2,1.479,176.067,0.5316064887493458,0.8943894389438753,0.8150534600068979,0.28
2020-01-10 11:15:00,0.2080130234240752,0.5462953514739229,2.721,193.196,2.542,206.033,2.479,194.167,0.5853479853479853,0.8294389438943739,0.7495061612266014,0.27
2020-01-10 11:30:00,0.19110066021524824,0.546485260770975,1.926,195.85,2.335,206.0,2.115,196.767,0.6774463631606489,0.8811881188118775,0.6836139591759947,0.26
2020-01-10 11:45:00,0.17409785656145427,0.5800255102040817,1.636,204.398,1.824,214.2,1.972,210.667,0.671323914181057,0.9031023102310201,0.6505032452262252,0.26
2020-01-10 12:00:00,0.11060866419462784,0.6122448979591837,0.853,210.488,1.159,215.633,1.262,211.967,0.6669806384092098,0.9174917491749142,0.6219076286332426,0.25
2020-01-10 12:15:00,0.013566066745048384,0.6256604308390022,0.0,210.484,0.033,216.033,0.641,212.8,0.7008895866038722,0.8877887788778764,0.5667231053836265,0.26
2020-01-10 12:30:00,0.0,0.6321060090702948,0.0,210.516,0.0,215.9,0.0,213.0,0.7284667713239141,0.871287128712865,0.5137177437055154,0.25
2020-01-10 12:45:00,0.0,0.6264172335600907,0.0,210.518,0.0,216.033,0.0,212.9,0.7383045525902668,0.863498349834984,0.45266986486062777,0.24
2020-01-10 13:00:00,0.015374875644388171,0.2751133786848073,0.03,88.784,0.25,114.0,0.55,94.067,0.7029827315541601,0.8601980198019703,0.47642115824789133,0.3
2020-01-10 13:15:00,0.14162973681830515,0.247922335600907,1.503,87.741,1.623,92.633,1.969,91.367,0.6783359497645212,0.8745874587458644,0.5279214874737403,0.31
2020-01-10 13:30:00,0.19896897892737633,0.24026360544217687,2.412,76.39,2.379,86.5,2.474,84.633,0.671323914181057,0.9064026402640195,0.6085347881980372,0.39
2020-01-10 13:45:00,0.293569684362847,0.27645408163265306,3.268,93.234,3.295,95.067,3.403,92.867,0.6678702250130821,0.8700990099009829,0.654845890947857,1.92
2020-01-10 14:00:00,0.2875101745500588,0.25954365079365077,3.152,85.101,3.223,93.6,3.444,87.733,0.6469387755102041,0.9119471947194597,0.6953249929451604,3.19
2020-01-10 14:15:00,0.3320973139187845,0.2100255102040816,3.68,68.008,3.935,75.267,4.11,71.633,0.671323914181057,0.8899009900989938,0.7078669300473457,5.09
2020-01-10 14:30:00,0.3802116306412227,0.22477324263038548,4.325,76.007,4.696,79.567,4.823,76.433,0.653898482469911,0.8700990099009829,0.7337817075847364,6.67
2020-01-10 14:45:00,0.39576738717554494,0.21228741496598638,4.806,71.594,5.051,76.7,4.985,75.833,0.6486656200941914,0.8987458745874477,0.6829398300567524,7.12
2020-01-10 15:00:00,0.35642579361490456,0.23657312925170065,4.152,78.157,4.281,84.767,4.546,79.067,0.6652537938252223,0.8657425742574105,0.6387922114570597,8.15
2020-01-10 15:15:00,0.3714389074794248,0.2082114512471655,4.105,71.328,4.236,80.367,4.676,77.9,0.6748299319727891,0.8601980198019703,0.5498385225598093,7.41
2020-01-10 15:30:00,0.3913358053721624,0.19560657596371883,4.503,65.136,4.646,72.667,4.962,69.233,0.6894296180010465,0.86904290429041,0.49264728937384383,8.19
2020-01-10 15:45:00,0.4210002713213349,0.21162698412698414,4.848,69.659,5.099,74.467,5.12,71.467,0.681789638932496,0.8459405940593996,0.49481077352397074,9.15
2020-01-10 16:00:00,0.44098760965903955,0.21605725623582764,5.034,72.597,5.065,79.4,4.925,78.333,0.7133437990580846,0.8877887788778764,0.48963722446931923,8.54
2020-01-10 16:15:00,0.40282174188297004,0.21555272108843537,4.749,74.594,4.516,78.167,4.687,76.433,0.7071166928309784,0.8085808580858043,0.49180070861944625,7.62
2020-01-10 16:30:00,0.4022790992131681,0.2089484126984127,4.836,69.134,4.744,74.267,4.945,72.033,0.694662480376766,0.9075907590759016,0.5053460006898066,7.94
2020-01-10 16:45:00,0.3888939133580537,0.21226757369614513,4.602,70.882,4.916,76.967,5.088,73.933,0.7057561486132914,0.8921452145214488,0.5208980026965164,8.52
2020-01-10 17:00:00,0.3920593289318983,0.18532596371882085,4.45,61.461,4.51,67.367,4.664,64.333,0.7141810570381998,0.8195379537953613,0.5220738092998464,6.04
2020-01-10 17:15:00,0.39721443429501674,0.18988662131519277,4.235,64.395,4.472,68.9,4.688,67.9,0.7017791732077446,0.8657425742574105,0.5367949079735366,5.7
2020-01-10 17:30:00,0.46070362666184317,0.19978174603174603,5.238,67.622,5.276,73.167,5.251,70.2,0.7069597069597069,0.8448844884488267,0.5352898755212743,7.34
2020-01-10 17:45:00,0.40616803834674864,0.22907312925170065,4.751,76.464,4.658,84.333,4.559,79.467,0.7060701203558346,0.8745874587458644,0.5571912331859655,9.47
2020-01-10 18:00:00,0.37840282174188294,0.30006519274376414,4.099,100.304,3.331,103.467,3.187,100.8,0.6915750915750916,0.8591419141914116,0.5747499451290252,9.95
2020-01-10 18:15:00,0.3226010671972506,0.29214002267573697,3.508,94.077,2.692,100.867,2.529,92.6,0.6783359497645212,0.8172937293729348,0.587793559715298,9.98
2020-01-10 18:30:00,0.34313104820475715,0.298562925170068,4.019,101.413,3.598,106.967,3.522,101.5,0.6634746206174778,0.9020462046204472,0.6041764650550279,9.79
2020-01-10 18:45:00,0.35642579361490456,0.297874149659864,4.382,101.404,3.693,106.567,3.725,101.633,0.6388278388278388,0.9273927392739125,0.6242435644185245,8.1
2020-01-10 19:00:00,0.3044225377588858,0.2899659863945578,3.669,98.616,3.134,101.3,3.31,103.767,0.5949764521193093,0.8811881188118775,0.662371053209168,7.24
2020-01-10 19:15:00,0.3292936601248078,0.3075680272108844,4.008,104.775,3.656,106.367,3.826,102.5,0.5839874411302982,0.8085808580858043,0.6767629260339258,7.68
2020-01-10 19:30:00,0.294202767477616,0.31165816326530615,3.189,98.473,2.847,103.967,2.765,96.2,0.5644165358451072,0.8679867986798655,0.687627379048694,5.95
2020-01-10 19:45:00,0.319345211178439,0.31375566893424034,3.894,102.476,3.485,105.8,3.527,103.867,0.542386185243328,0.8987458745874477,0.7050136393565987,5.67
2020-01-10 20:00:00,0.3051460613186217,0.3475992063492063,3.491,113.028,3.738,118.0,4.198,113.5,0.5316064887493458,0.9284488448844854,0.7065186718088607,4.92
2020-01-10 20:15:00,0.2781043682734919,0.3478826530612245,3.123,111.059,3.552,114.1,3.963,110.033,0.5403453689167974,0.8679867986798655,0.6971592512463549,2.46
2020-01-10 20:30:00,0.2150673781315004,0.35351473922902493,2.471,104.92,2.411,109.433,2.643,100.333,0.5385661957090528,0.836039603960387,0.6916407989213933,1.41
2020-01-10 20:45:00,0.15673329112779236,0.3438010204081633,1.813,98.198,1.51,93.933,1.825,89.733,0.48859236002093137,0.8459405940593996,0.711535446649735,1.0
2020-01-10 21:00:00,0.08890295740255041,0.4549319727891156,1.774,96.193,2.012,93.8,2.109,85.567,0.47132391418105696,0.8514851485148398,0.735788417521086,1.33
2020-01-10 21:15:00,0.17536402279099214,0.590702947845805,0.067,113.206,1.403,96.0,2.052,88.167,0.4573521716378859,0.8766996699669818,0.7662182924152636,0.48
2020-01-10 21:30:00,0.18350366283802114,0.6233928571428571,0.0,113.189,0.584,92.5,2.143,77.0,0.44343275771847196,0.9174917491749142,0.7871319725331578,0.15
2020-01-10 21:45:00,0.24093334539205932,0.6654393424036281,0.176,143.562,0.033,89.967,1.149,72.0,0.45913134484563056,0.884488448844877,0.7943122315241589,0.15
2020-01-10 22:00:00,0.2628199330740707,0.7148327664399093,0.153,212.578,0.0,89.833,0.94,62.167,0.4094191522762951,0.8899009900989938,0.8021822970557801,0.26
2020-01-10 22:15:00,0.35733019806457444,0.7105442176870749,1.616,259.021,0.26,340.267,0.0,62.117,0.40136054421768697,0.8393399339934007,0.8083592010786067,0.24
2020-01-10 22:30:00,0.3084923577824003,0.6930272108843537,1.039,268.963,0.988,328.067,1.378,52.488,0.3712715855572998,0.8888448844884493,0.8291004295613458,0.25
2020-01-10 22:45:00,0.25712218504115036,0.7044019274376417,0.867,311.982,1.186,310.5,1.887,6.87,0.36342229199372056,0.8283828382838152,0.8533534004326968,0.25
2020-01-10 23:00:00,0.16496337161978836,0.7178004535147392,0.09,333.02,1.146,19.338,2.142,22.1,0.3653584510727367,0.897689768976889,0.8444799799329006,0.24
2020-01-10 23:15:00,0.14352898616261192,0.7150425170068027,0.0,320.496,0.373,11.941,1.301,30.7,0.3958660387231815,0.8613861386138524,0.8498416580440851,0.24
2020-01-10 23:30:00,0.09776612100931535,0.731952947845805,0.0,321.009,0.3,49.283,1.623,67.367,0.3810570381998952,0.8789438943894368,0.8488383030759101,0.2
2020-01-10 23:45:00,0.10852853396038707,0.6800651927437641,0.0,140.988,1.548,80.067,2.943,85.733,0.35850340136054415,0.864686468646866,0.8384598501238516,0.15
2020-01-11 00:00:00,0.20692773808447135,0.6486196145124716,0.0,70.131,0.503,124.867,2.123,92.333,0.36143380429094707,0.8679867986798655,0.8297745586805882,0.23
2020-01-11 00:15:00,0.24654065298001265,0.7427636054421769,0.333,339.006,0.0,56.44,0.896,67.7,0.36441653584510725,0.8954455445544482,0.8209952027090583,0.22
2020-01-11 00:30:00,0.31364746314551867,0.7851842403628118,1.992,311.286,0.934,334.1,0.044,39.15,0.3537414965986394,0.8591419141914116,0.8352930110055496,0.23
